住所コード,市区町村名,大字名,字丁目名,街区,地番・戸番,建物名,階数,buildingCode,総部屋数,目標物数,個人の家屋数,事業所数,空き部屋数,その他数,目標物比率,個人の家屋比率,事業所比率,空き部屋比率,その他比率,面積,延床面積,目標物総面積,目標物平均面積,個人の家屋総面積,個人の家屋平均面積,空き部屋総面積,空き部屋平均面積,事業所総面積,事業所平均面積,その他総面積,その他平均面積,飲食件数,物販（食品）件数,物販（衣料）件数,物販（日用雑貨）件数,サービス（レンタル）件数,サービス（冠婚葬祭）件数,サービス（生活関連）件数,サービス（自動車）件数,サービス（その他）件数,量販店件数,金融・保険件数,不動産件数,インフラ件数,専門職件数,スポーツ施設件数,娯楽件数,ホテル・旅館件数,医療・福祉件数,公共件数,教育件数,宅配・引越・郵便件数,運輸件数,建設・設備件数,自動車関連件数,協同組合件数,宗教関連件数,一般業件数,lang,lat,部屋数推定フラグ
13101,千代田区,神田神保町,１丁目,,34,三村ビル,5,3004,11,0,0,11,0,0,0,0,100,0,0,114.64,573.2,0,0,0,0,0,0,573.2,52.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7591953,35.6974856,0
13101,千代田区,神田神保町,１丁目,,,Ｌ’ＧＥＮＴＥ千代田神保町,13,1002,47,0,0,1,45,1,0,0,2.13,95.74,2.13,208.27,2707.51,0,0,0,0,2499.24,55.54,104.14,104.14,104.14,104.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7574831,35.6978072,0
13101,千代田区,神田神保町,１丁目,,52,川金ビル,6,3003,7,0,1,2,0,4,0,14.29,28.57,0,57.14,33.47,200.82,0,0,16.74,16.74,0,0,50.21,25.1,133.88,33.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7573275,35.6979839,0
13101,千代田区,神田神保町,１丁目,,２２‐６,ＱＢハウス神保町店,0,2027,1,0,0,1,0,0,0,0,100,0,0,39.64,79.28,0,0,0,0,0,0,79.28,79.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7597164,35.6968264,0
13101,千代田区,神田神保町,１丁目,,４０‐１,宮嵜ビル,4,3004,4,0,0,4,0,0,0,0,100,0,0,90.76,363.04,0,0,0,0,0,0,363.04,90.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7580761,35.6974758,0
13101,千代田区,神田神保町,１丁目,,,ＳＹＦＯＲＭＥ神保町,12,1002,28,0,0,0,27,1,0,0,0,96.43,3.57,116.95,1403.4,0,0,0,0,1286.45,47.65,0,0,116.95,116.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7587417,35.6973656,0
13101,千代田区,神田神保町,１丁目,,３２‐１,やまかわビル,7,3003,12,0,1,10,0,1,0,8.33,83.33,0,8.33,110.22,881.76,0,0,36.74,36.74,0,0,734.8,73.48,110.22,110.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7583619,35.6974075,0
13101,千代田区,神田神保町,１丁目,,22,,0,1001,1,0,1,0,0,0,0,100,0,0,0,36.18,72.36,0,0,72.36,72.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7595908,35.6968936,1
13101,千代田区,神田神保町,１丁目,,28,ハトヤビル,6,3003,6,0,1,4,0,1,0,16.67,66.67,0,16.67,128.65,771.9,0,0,128.65,128.65,0,0,514.6,128.65,128.65,128.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,139.7588703,35.6970292,0
13101,千代田区,神田神保町,１丁目,,５６‐３,岡田ビル,0,3004,2,0,0,2,0,0,0,0,100,0,0,44.86,89.72,0,0,0,0,0,0,89.72,44.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7571183,35.6983372,0
13101,千代田区,神田神保町,１丁目,,22,,0,1001,1,0,1,0,0,0,0,100,0,0,0,30.61,61.22,0,0,61.22,61.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7595711,35.6969228,1
13101,千代田区,神田神保町,１丁目,,22,Ｖｅｇｆｒｕ,3,1008,2,0,1,1,0,0,0,50,50,0,0,31.72,95.16,0,0,63.44,63.44,0,0,31.72,31.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7595328,35.6970883,0
13101,千代田区,神田神保町,１丁目,,54,あい家,0,2027,1,0,0,1,0,0,0,0,100,0,0,15.56,31.12,0,0,0,0,0,0,31.12,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7575356,35.6982622,0
13101,千代田区,神田神保町,１丁目,,28,近藤ビル,3,3003,6,0,1,2,0,3,0,16.67,33.33,0,50,41.48,124.44,0,0,20.74,20.74,0,0,34.57,17.28,69.13,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7589869,35.6969631,0
13101,千代田区,神田神保町,１丁目,,３０‐１３,つり人社ビル,5,3004,14,0,0,14,0,0,0,0,100,0,0,121.47,728.82,0,0,0,0,0,0,728.82,52.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7586364,35.6969003,0
13101,千代田区,神田神保町,１丁目,,52,,0,1001,1,0,1,0,0,0,0,100,0,0,0,16.36,32.72,0,0,32.72,32.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7575231,35.6981408,0
13101,千代田区,神田神保町,１丁目,,32,やまじょう,5,2001,1,0,0,1,0,0,0,0,100,0,0,33.79,168.95,0,0,0,0,0,0,168.95,168.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7584775,35.6972047,0
13101,千代田区,神田神保町,１丁目,,５２‐７,自習室ルシール,3,1006,3,0,2,1,0,0,0,66.67,33.33,0,0,22.44,67.32,0,0,44.88,22.44,0,0,22.44,22.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7575656,35.6981597,0
13101,千代田区,神田神保町,１丁目,,60,アーク神保町ビル,7,3004,7,0,0,1,0,6,0,0,14.29,0,85.71,116.25,813.75,0,0,0,0,0,0,116.25,116.25,697.5,116.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7574264,35.6986272,0
13101,千代田区,神田神保町,１丁目,,３８‐６,自保神田ビル,4,3004,6,0,0,3,0,3,0,0,50,0,50,44.48,177.92,0,0,0,0,0,0,44.48,14.83,133.44,44.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7587486,35.6978094,0
13101,千代田区,神田神保町,１丁目,,４４‐１４,イッカクビル,6,3004,1,0,0,1,0,0,0,0,100,0,0,105.8,634.8,0,0,0,0,0,0,634.8,634.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7580553,35.6980164,0
13101,千代田区,神田神保町,１丁目,,52,（株）鈴木商店,0,2027,1,0,0,1,0,0,0,0,100,0,0,114.57,229.14,0,0,0,0,0,0,229.14,229.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7576997,35.6981775,0
13101,千代田区,神田神保町,１丁目,,14,ＮＰＯ国際文化学習協会,5,3002,2,0,0,2,0,0,0,0,100,0,0,32.69,163.45,0,0,0,0,0,0,163.45,81.73,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,139.7579906,35.6967894,0
13101,千代田区,神田神保町,１丁目,,52,村上モーター販売（株）,0,2008,1,0,0,1,0,0,0,0,100,0,0,95.86,191.72,0,0,0,0,0,0,191.72,191.72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,139.7579019,35.6982186,0
13101,千代田区,神田神保町,１丁目,,50,ＧＲＡＣＥＭＡＩＳＯＮ神保町,10,1002,29,0,0,1,27,1,0,0,3.45,93.1,3.45,206.06,2060.6,0,0,0,0,1854.54,68.69,103.03,103.03,103.03,103.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,139.7580158,35.6984733,0
13101,千代田区,神田神保町,１丁目,,22,ＮＯＮＯ,0,2027,1,0,0,1,0,0,0,0,100,0,0,24.71,49.42,0,0,0,0,0,0,49.42,49.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7597633,35.6968067,0
13101,千代田区,神田神保町,１丁目,,44,竹本ビル,5,3003,7,0,3,2,0,2,0,42.86,28.57,0,28.57,37.43,187.15,0,0,56.15,18.72,0,0,56.15,28.07,74.86,37.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7574039,35.6978833,0
13101,千代田区,神田神保町,１丁目,,５０‐９,ＰＲＩＭＥＭＡＩＳＯＮ神保町,14,1002,64,0,0,0,63,1,0,0,0,98.44,1.56,168.85,2363.9,0,0,0,0,2195.05,34.84,0,0,168.85,168.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7581236,35.6983603,0
13101,千代田区,神田神保町,１丁目,,44,友愛書房,4,1008,2,0,1,1,0,0,0,50,50,0,0,50.73,202.92,0,0,152.19,152.19,0,0,50.73,50.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7574183,35.6978572,0
13101,千代田区,神田神保町,１丁目,,26,矢崎ビル,3,3004,2,0,0,2,0,0,0,0,100,0,0,61.02,183.06,0,0,0,0,0,0,183.06,91.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7592869,35.6970947,0
13101,千代田区,神田神保町,１丁目,,20,タケウチ,0,2027,1,0,0,1,0,0,0,0,100,0,0,19.67,39.34,0,0,0,0,0,0,39.34,39.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7595147,35.6967931,0
13101,千代田区,神田神保町,１丁目,,24,第２三村ビル,3,3004,3,0,0,0,0,3,0,0,0,0,100,61.71,185.13,0,0,0,0,0,0,0,0,185.13,61.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7592636,35.6973233,0
13101,千代田区,神田神保町,１丁目,,62,グローイン,0,2027,1,0,0,1,0,0,0,0,100,0,0,34.7,69.4,0,0,0,0,0,0,69.4,69.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7579156,35.698895,0
13101,千代田区,神田神保町,１丁目,,48,アルフレンテ,3,1002,6,0,2,1,3,0,0,33.33,16.67,50,0,74.03,222.09,0,0,74.03,37.02,111.05,37.02,37.02,37.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7587786,35.6981447,0
13101,千代田区,神田神保町,２丁目,,４‐７,久月神田ビル,8,3004,9,0,0,8,0,1,0,0,88.89,0,11.11,172.69,1381.52,0,0,0,0,0,0,1208.83,151.1,172.69,172.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7553683,35.6963181,0
13101,千代田区,神田神保町,２丁目,,６‐４,,9,9999,9,0,9,0,0,0,0,100,0,0,0,382.93,3446.37,0,0,3446.37,382.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7553517,35.6965456,1
13101,千代田区,神田神保町,２丁目,,８‐２,パークサイド九段,11,1002,72,0,4,6,62,0,0,5.56,8.33,86.11,0,253.99,2793.89,0,0,148.16,37.04,2201.25,35.5,444.48,74.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7552597,35.6966939,0
13101,千代田区,神田神保町,２丁目,,4,楠ビル,5,3002,5,0,0,2,0,3,0,0,40,0,60,28.75,143.75,0,0,0,0,0,0,57.5,28.75,86.25,28.75,4,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7553225,35.6962767,0
13101,千代田区,神田神保町,２丁目,,8,スナックみその,0,2027,1,0,0,1,0,0,0,0,100,0,0,37.24,74.48,0,0,0,0,0,0,74.48,74.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7551642,35.6966028,0
13101,千代田区,神田神保町,２丁目,,8,ＤＳビル,8,3003,12,0,2,10,0,0,0,16.67,83.33,0,0,63.43,570.87,0,0,126.86,63.43,0,0,444.01,44.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7550097,35.6969611,0
13101,千代田区,神田神保町,２丁目,,8,太田ビル,4,1002,8,0,2,0,6,0,0,25,0,75,0,56.05,224.2,0,0,56.05,28.03,168.15,28.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7554614,35.6970583,0
13101,千代田区,神田神保町,２丁目,,８‐２０,トラストワンビル,6,3003,8,0,0,6,1,1,0,0,75,12.5,12.5,122.86,737.16,0,0,0,0,61.43,61.43,552.87,92.15,122.86,122.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,139.7553592,35.6970519,0
13101,千代田区,神田神保町,２丁目,,３６‐２,片桐ビル,8,3003,10,0,3,7,0,0,0,30,70,0,0,83.39,667.12,0,0,208.48,69.49,0,0,458.65,65.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,139.7548239,35.6973486,0
13101,千代田区,神田神保町,２丁目,,32,,0,1001,1,0,1,0,0,0,0,100,0,0,0,36.18,72.36,0,0,72.36,72.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7554875,35.6974186,0
13101,千代田区,神田神保町,２丁目,,34,,4,1001,2,0,2,0,0,0,0,100,0,0,0,48.78,195.12,0,0,195.12,97.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7552472,35.6973872,0
13101,千代田区,神田神保町,２丁目,,３４‐７,神保町ビル,4,3004,7,0,0,6,0,1,0,0,85.71,0,14.29,70.29,281.16,0,0,0,0,0,0,210.87,35.15,70.29,70.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7551614,35.6975314,0
13101,千代田区,神田神保町,２丁目,,34,山本ビル,4,3004,6,0,0,4,0,2,0,0,66.67,0,33.33,44.54,178.16,0,0,0,0,0,0,89.08,22.27,89.08,44.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,139.7551942,35.6974783,0
13101,千代田区,神田神保町,２丁目,,34,,0,1001,1,0,1,0,0,0,0,100,0,0,0,31.33,62.66,0,0,62.66,62.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7552036,35.6974272,0
13101,千代田区,神田神保町,２丁目,,３４‐３,寺田ビル,5,3003,5,0,1,1,0,3,0,20,20,0,60,41.47,207.35,0,0,41.47,41.47,0,0,41.47,41.47,124.41,41.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7552911,35.6973133,0
13101,千代田区,神田神保町,２丁目,,34,,0,1001,1,0,1,0,0,0,0,100,0,0,0,35.98,71.96,0,0,71.96,71.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7552706,35.6973489,1
13101,千代田区,神田神保町,２丁目,,３４‐５,鳴海ビル,5,3003,7,0,2,4,0,1,0,28.57,57.14,0,14.29,93.95,469.75,0,0,125.27,62.63,0,0,250.53,62.63,93.95,93.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7553275,35.6972514,0
13101,千代田区,神田神保町,２丁目,,32,,0,1001,1,0,1,0,0,0,0,100,0,0,0,29.69,59.38,0,0,59.38,59.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7554275,35.6974169,0
13101,千代田区,神田神保町,２丁目,,40,宮木ビル,3,1002,8,0,6,2,0,0,0,75,25,0,0,58.58,175.74,0,0,107.4,17.9,0,0,68.34,34.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7553864,35.6975003,0
13101,千代田区,神田神保町,２丁目,,８‐３,専修大学８号館法科大学院,8,2020,1,0,0,1,0,0,0,0,100,0,0,811.24,6489.92,0,0,0,0,0,0,6489.92,6489.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7552228,35.6969278,1
13101,千代田区,神田神保町,２丁目,,４０‐５,東久ビル,7,3001,11,0,0,11,0,0,0,0,100,0,0,536.28,4290.24,0,0,0,0,0,0,4290.24,390.02,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,139.75549,35.6977775,0
13101,千代田区,神田神保町,２丁目,,38,多幸ビル,6,3001,7,0,1,3,0,3,0,14.29,42.86,0,42.86,45.99,275.94,0,0,23,23,0,0,114.98,38.33,137.97,45.99,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7547411,35.6974711,0
13101,千代田区,神田神保町,２丁目,,40,神保町ひまわり館,13,1002,52,0,33,6,11,2,0,63.46,11.54,21.15,3.85,443.19,6204.66,0,0,2925.05,88.64,975.02,88.64,1418.21,236.37,886.38,443.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,139.7553531,35.6976992,0
13101,千代田区,神田神保町,２丁目,,８‐１,和泉屋ビル,5,3003,8,0,0,7,1,0,0,0,87.5,12.5,0,95.5,573,0,0,0,0,95.5,95.5,477.5,68.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7551889,35.6967339,0
13101,千代田区,神田神保町,２丁目,,８‐１６,淡景ビル,10,3003,11,0,0,9,2,0,0,0,81.82,18.18,0,56.77,567.7,0,0,0,0,113.54,56.77,454.16,50.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7550956,35.6967628,0
13101,千代田区,神田神保町,２丁目,,40,,3,1001,1,0,1,0,0,0,0,100,0,0,0,46.69,140.07,0,0,140.07,140.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7554669,35.6975319,0
13101,千代田区,神田神保町,２丁目,,３８‐１１,岩田ビル,7,3001,7,0,2,5,0,0,0,28.57,71.43,0,0,77.48,542.36,0,0,154.96,77.48,0,0,387.4,77.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,139.7550547,35.6977047,0
13101,千代田区,神田神保町,２丁目,,８‐７,ＮＩＳＨＩＡＫＩＢＬＤ．,5,3003,9,0,1,8,0,0,0,11.11,88.89,0,0,52.54,315.24,0,0,17.51,17.51,0,0,297.73,37.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7554272,35.6971114,0
13101,千代田区,神田神保町,２丁目,,36,黒坂商店,0,3004,2,0,0,2,0,0,0,0,100,0,0,94.58,189.16,0,0,0,0,0,0,189.16,94.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7547983,35.6973933,0
13101,千代田区,神田神保町,２丁目,,３６‐１,住友不動産千代田ファーストウイング,7,3004,18,0,0,17,0,1,0,0,94.44,0,5.56,1218.14,8526.98,0,0,0,0,0,0,7917.91,465.76,609.07,609.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7550083,35.6972731,0
13101,千代田区,神田神保町,２丁目,,３８‐１,いちご九段ビル,8,3004,14,0,0,11,0,3,0,0,78.57,0,21.43,620.13,6201.3,0,0,0,0,0,0,4340.91,394.63,1860.39,620.13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7548883,35.6975947,0
13101,千代田区,神田神保町,２丁目,,8,イズミヤパーキング,0,9999,1,0,0,1,0,0,0,0,100,0,0,67.1,134.2,0,0,0,0,0,0,134.2,134.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.755345,35.6967936,0
13101,千代田区,神田神保町,２丁目,,１５‐２,第１冨士ビル,9,3004,14,0,0,13,0,1,0,0,92.86,0,7.14,251.02,2510.2,0,0,0,0,0,0,2259.18,173.78,251.02,251.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,139.7579547,35.6954536,0
13101,千代田区,神田神保町,２丁目,,４‐６４,パトリス神保町,11,1002,31,0,0,0,30,1,0,0,0,96.77,3.23,216.43,2380.73,0,0,0,0,2164.3,72.14,0,0,216.43,216.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7558306,35.6962856,0
13101,千代田区,神田神保町,２丁目,,23,中華成光,0,2002,1,0,0,1,0,0,0,0,100,0,0,42.5,85,0,0,0,0,0,0,85,85,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7559497,35.69515,0
13101,千代田区,神田神保町,２丁目,,23,（株）イタリア書房,0,2004,1,0,0,1,0,0,0,0,100,0,0,44.2,88.4,0,0,0,0,0,0,88.4,88.4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7559525,35.6951067,0
13101,千代田区,神田神保町,２丁目,,１４‐１５,逢縁喜縁,0,2027,1,0,0,1,0,0,0,0,100,0,0,55.05,110.1,0,0,0,0,0,0,110.1,110.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7576547,35.6965486,0
13101,千代田区,神田神保町,２丁目,,２３‐５,北井ビル,5,3003,7,0,3,4,0,0,0,42.86,57.14,0,0,68,340,0,0,136,45.33,0,0,204,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7562969,35.6951183,0
13101,千代田区,神田神保町,２丁目,,7,芳賀書店ビル,8,3004,1,0,0,1,0,0,0,0,100,0,0,107.38,859.04,0,0,0,0,0,0,859.04,859.04,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7557944,35.6956583,0
13101,千代田区,神田神保町,２丁目,,1,岩波神保町ビル別館,3,3002,3,0,0,3,0,0,0,0,100,0,0,68.89,206.67,0,0,0,0,0,0,206.67,68.89,0,0,3,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,139.7576928,35.6954017,0
13101,千代田区,神田神保町,２丁目,,11,三橋ビル,5,3003,8,0,1,7,0,0,0,12.5,87.5,0,0,61.67,308.35,0,0,61.67,61.67,0,0,246.68,35.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7564889,35.6953356,0
13101,千代田区,神田神保町,２丁目,,2,麺屋たけまる,4,2027,1,0,0,1,0,0,0,0,100,0,0,43.8,175.2,0,0,0,0,0,0,175.2,175.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7568706,35.6961244,0
13101,千代田区,神田神保町,２丁目,,１０‐１,,3,1001,3,0,3,0,0,0,0,100,0,0,0,73.99,221.97,0,0,221.97,73.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7562503,35.6965481,1
13101,千代田区,神田神保町,２丁目,,21,吉野ビル,6,3004,2,0,0,2,0,0,0,0,100,0,0,58.44,350.64,0,0,0,0,0,0,350.64,175.32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7563931,35.6951147,0
13101,千代田区,神田神保町,２丁目,,6,久菱ビル,5,3004,7,0,0,6,0,1,0,0,85.71,0,14.29,141.17,847.02,0,0,0,0,0,0,705.85,117.64,141.17,141.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7557772,35.6965464,0
13101,千代田区,神田神保町,２丁目,,6,早川・青砥ビル,7,3003,12,0,5,7,0,0,0,41.67,58.33,0,0,134.47,1075.76,0,0,313.76,62.75,0,0,762,108.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7556664,35.6965325,0
13101,千代田区,神田神保町,２丁目,,2,金寿司,0,2027,1,0,0,1,0,0,0,0,100,0,0,22.98,45.96,0,0,0,0,0,0,45.96,45.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7570517,35.696375,0
13101,千代田区,神田神保町,２丁目,,10,多田ビル,6,3003,8,0,1,4,1,2,0,12.5,50,12.5,25,146.38,878.28,0,0,146.38,146.38,73.19,73.19,365.95,91.49,292.76,146.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7558856,35.6966997,0
